,username,retweets,likes,text,hashtags,time
20,minsaude,17,111,Uma parceria 🤝 entre o Ministério da Saúde e o @mincomunicacoes já levou internet via satélite 📡  gratuita e de alta velocidade a 7️⃣5️⃣4️⃣ Unidades Básicas de Saúde (UBS) localizadas em regiões isoladas em mais de 3️⃣8️⃣0️⃣ municípios no Brasil,[],2021-09-14 20:46:32
21,minsaude,6,39,"🤩A homenagem foi entregue pela Primeira-dama do Brasil, Michelle Bolsonaro, e reconhece autoridades, personalidades, instituições do Brasil e do exterior que se destacam em políticas nas categorias de telecomunicações, radiodifusão, serviços postais e comunicação social",[],2021-09-14 20:46:32
22,minsaude,48,376,"👉 O ministro @mqueiroga foi homenageado agora há pouco com o Prêmio Marechal Rondon de Comunicações 🏅 pelos serviços prestados em comunicação, em evento no Palácio do Planalto https://t.co/PKFGa55vyu",[],2021-09-14 20:46:31
23,minsaude,3,61,"O ministro disse ainda que seguir esse caminho é muito importante para a abertura da economia,  retomada das atividades de todos os profissionais,  volta da normalidade e o crescimento do país. 💰👊🏽",[],2021-09-14 13:26:41
24,minsaude,5,68,"🗣 França reforçou que o ato é muito importante e prova que o Brasil avança a passos largos no processo de imunização. “Nós já temos uma imensa população vacinada com a primeira dose e números expressivos em vacinação com a segunda dose, como foi hoje meu caso aqui.”",[],2021-09-14 13:26:21
25,minsaude,37,394,"✨🙏 Agora, pela manhã (14), o Ministro Marcelo Queiroga esteve em uma Unidade Básica de Saúde, em Brasília, para vacinar moradores e autoridades, entre eles o Ministro das Relações Exteriores, Carlos França. https://t.co/AldulkErJY",[],2021-09-14 13:22:48
26,minsaude,38,124,"Segunda-feira chegou e, com vocês, o nosso #SaúdeNews que destaca a vacinação completa de mais de 7️⃣0️⃣MILHÕES de brasileiros e os êxitos da Campanha Nacional de Vacinação contra #Covid19!

Dê o PLAY e acompanhe o #BrasilUnido por uma #PátriaVacinada: https://t.co/6YraK3QCJH https://t.co/LB9Jzx0Q9D","['SaúdeNews', 'Covid19', 'BrasilUnido', 'PátriaVacinada']",2021-09-13 17:40:10
27,minsaude,17,81,#CrescerSaudável #GuiadeAtividadeFísica Estimule a prática de atividade física e participe com a criançada. Jogos com bola na garagem ou amarelinha no corredor. O importante é se movimentar. Saiba mais em https://t.co/Ct4v67Fsaa https://t.co/IWUYkqSziD,"['CrescerSaudável', 'GuiadeAtividadeFísica']",2021-09-13 16:50:43
28,minsaude,22,126,"🏥 Mesmo nos locais de mais difícil acesso, o SUS segue ampliando seu atendimento para levar saúde de qualidade para todo o Brasil 🇧🇷🇧🇷🇧🇷 https://t.co/9vGKfzyJYg",[],2021-09-11 18:14:35
29,minsaude,28,147,"👉 Serão implantadas 3 novas Unidades de Saúde Pluviais, 15 embarcações e 12 unidades de apoio! E ➕: com investimento de R$ 10,8 milhões, vamos incentivar gestores municipais com foco no atendimento de jovens de 10 a 19 anos! É benefício para mais de 32 milhões de adolescentes! https://t.co/MXIZRpdu12",[],2021-09-11 18:14:33
30,minsaude,48,285,"#MSPELOBRASIL | 🇧🇷 Olaaaá, pessoal do Twitter! O dia está sendo de muito trabalho aqui nas comunidades ribeirinhas do Amazonas, onde o Ministro Marcelo Queiroga assinou três portarias para ampliar os investimentos na área da atenção primária! 📃 https://t.co/cOixJpAbW1",['MSPELOBRASIL'],2021-09-11 18:14:32
31,minsaude,29,124,"Até agora, o Ministério da Saúde já distribuiu mais de 259 MILHÕES de vacinas #Covid19. Além disso, quase 137 milhões de pessoas já receberam a primeira dose. 💉💉💉
 
E assim seguimos com o #BrasilUnido por uma #PátriaVacinada 💙💚💛","['Covid19', 'BrasilUnido', 'PátriaVacinada']",2021-09-11 13:03:01
32,minsaude,85,444,"70 MILHÕES DE BRASILEIROS ESTÃO COM A VACINAÇÃO COMPLETA

🍀 Atingimos mais um importante marco no combate a #Covid19! ➕ de 7️⃣0️⃣ MILHÕES de brasileiros estão protegidos com a segunda dose da vacina ou o imunizante de dose única! Isso representa quase 44% da população vacinável https://t.co/0B1XC1LUKy",['Covid19'],2021-09-11 13:03:00
33,minsaude,21,169,"O número de recuperados já é maior do que a quantidade de pacientes em acompanhamento médico. São mais de 95% de recuperados do total de casos acumulados. ✅

👉❤️ E seguimos com o nosso lema: o #BrasilUnido por uma #PátriaVacinada","['BrasilUnido', 'PátriaVacinada']",2021-09-10 21:07:11
34,minsaude,72,554,"2️⃣0️⃣ MILHÕES de brasileiros estão recuperados da #Covid19. 🙏💪

↪️ Resultados positivos são a nossa arma no combate à pandemia. 🇧🇷💉",['Covid19'],2021-09-10 21:06:14
35,minsaude,1,47,"🩺 Através de convênio com o Ministério da Saúde, a Beneficência Portuguesa recebeu R$ 899,4 mil em 2020 para a aquisição de equipamentos fundamentais para o atendimento da população brasileira 🇧🇷",[],2021-09-10 21:04:51
36,minsaude,1,54,"🧪 O hospital é super completo: conta com Centro Avançado de Diagnóstico, consultórios, serviços de urgência e emergência, central de exames, cirurgia ambulatorial, atendimento oncológico, salas de cirurgias, leitos de UTI adulto, geral e cardiológica!",[],2021-09-10 21:04:50
37,minsaude,19,124,"🤩 E encerramos a agenda por hoje! A visita técnica a Belém (PA) termina no Hospital São João de Deus, vinculado à Beneficência Portuguesa do Pará. Integrado ao Hospital Dom Luiz I, a instituição se consolida como o maior complexo hospitalar da região Norte com atendimento ao SUS https://t.co/4at4et1vYG",[],2021-09-10 21:04:50
38,minsaude,7,61,"🏥 Entre 2019 e 2021, foram realizadas mais de 800 mil consultas! Além disso, foram 1 milhão e meio de exames e ➕ de 100 mil cirurgias, totalizando mais de R$ 155,9 milhões",[],2021-09-10 19:36:47
39,minsaude,7,65,"🙌 Sendo 100% SUS, o hospital realiza procedimentos e tratamentos muito importantes!  Eles são relacionados ao glaucoma, catarata, córnea, retina, pterígio, plástica ocular, refração e estrabismo!",[],2021-09-10 19:36:46
40,minsaude,13,135,"#MSPELOBRASIL E o trabalho aqui em Belém não para, pessoal! 🤓  

O ministro Queiroga visita agora a unidade de prevenção de cegueira e glaucoma do Hospital Cynthia Charone, ainda em Belem (PA).",['MSPELOBRASIL'],2021-09-10 19:36:46
41,minsaude,10,73,"📃Assinada portaria que representa o investimento total de R$ 2,8 milhões! Com parte do investimento, serão possíveis confeccionar de 20 a 50 próteses dentárias por mês https://t.co/DV5W510xdo",[],2021-09-10 18:26:27
42,minsaude,7,103,"🦷 O objetivo é garantir ações de promoção, prevenção e recuperação da saúde bucal dos brasileiros, fundamental para a saúde geral e qualidade de vida da população",[],2021-09-10 18:13:05
43,minsaude,35,274,"✍️ O ministro Marcelo Queiroga está no Centro de Especialidades Médicas e Odontológicas, em Belém (PA), para assinar a portaria que credencia 371 municípios a receberem incentivos financeiros referentes ao Laboratório Regional de Prótese Dentária/LRPD https://t.co/gG2uZvV8mj",[],2021-09-10 18:13:04
44,minsaude,21,79,"A edição dessa sexta-feira do #SaúdeNews está saindo do forno! Destacamos informações sobre aplicação das vacinas #Covid19, dados da pandemia e metas batidas com sucesso no BRASIL 🇧🇷🚀 Dê o PLAY e assista o programa completo: https://t.co/nl1PyKQGM6 https://t.co/IORU2w7KzE","['SaúdeNews', 'Covid19']",2021-09-10 17:27:25
45,minsaude,0,0,@IsadoraD4 O Ministério da Saúde tem concentrado esforços no avanço da vacinação contra Covid-19. Acompanhe os detalhes sobre a distribuição pela plataforma Localiza SUS.,[],2021-09-09 23:57:28
46,minsaude,0,2,@Edinha31024682 Compartilhe essa informação com quem você conhece. 😉,[],2021-09-09 23:57:22
47,minsaude,7,68,"⚠️ E quando chegar a sua vez, vacina no braço! E para completar o esquema de vacinação, não se esqueça de tomar a segunda dose, hein! 😉",[],2021-09-09 22:19:43
48,minsaude,71,515,"🙏🍀 Mais uma notícia que nos enche de ESPERANÇA. 

🇧🇷✨ O BRASIL registra a menor média móvel de óbitos por #Covid19 desde o final do ano passado: 543,5. A eficácia da campanha de vacinação tem dado sinais positivos no combate ao coronavírus no país",['Covid19'],2021-09-09 22:19:42
49,minsaude,19,67,"💻📱 O #SaúdeNews ESTÁ NO AR, pronto para atualizar você sobre os avanços da vacinação contra a #Covid19 e a atual situação da pandemia no país 🇧🇷Não perca tempo e aperte o PLAY ▶️👊🏽

É o #BrasilUnido por uma #PátriaVacinada 

https://t.co/DcjeSwwv2r https://t.co/Mn50wJ6hxv","['SaúdeNews', 'Covid19', 'BrasilUnido', 'PátriaVacinada']",2021-09-09 18:30:20
50,minsaude,9,98,"👉Queiroga reafirmou que as doenças raras são uma das prioridades do Governo: ""Desde o início do mandato do Presidente Bolsonaro, ampliamos as possibilidades de diagnósticos, capacitação dos profissionais da saúde, e acesso a medicamentos.",[],2021-09-09 17:30:01
51,minsaude,29,207,"🗣️O Ministro Marcelo Queiroga recebeu, nesta manhã (9), integrantes da Comissão de Seguridade Social e Família para tratar do PL 1531/21, que garante à pessoa com AME o direito de receber a terapia gênica pelo SUS https://t.co/yOZQMMwhvm",[],2021-09-09 17:30:00
52,minsaude,0,2,@BerroCoronel 💚🇧🇷,[],2021-09-08 23:54:07
53,minsaude,0,1,@SandraF_B38 Que bom que gostou! Continue nos acompanhando pelas redes sociais.,[],2021-09-08 23:53:54
54,minsaude,0,0,"@PauloCe94986260 Não deixe de acompanhar as redes oficiais do Ministério da Saúde. Por aqui são divulgados investimentos, campanhas e ações no âmbito da saúde de toda a população.",[],2021-09-08 23:53:49
55,minsaude,0,0,@BragaMarianetti O Ministério da Saúde reafirma seu compromisso em levar a vacina a todo o Brasil. Continue nos acompanhando para saber todas as informações sobre a vacinação contra Covid-19.,[],2021-09-08 23:53:46
56,minsaude,0,0,"@BragaMarianetti Continue acompanhando o Ministério da Saúde pelas redes sociais. Por esses canais são divulgadas ações, eventos, campanhas e planejamentos do Governo do Brasil no âmbito da saúde de toda a população do país. Contamos com a sua participação!",[],2021-09-08 23:53:46
57,minsaude,0,1,@priscilafbr 💛💚,[],2021-09-08 23:26:58
58,minsaude,0,0,@fatima32498774 💉💚,[],2021-09-08 23:26:55
59,minsaude,0,0,@MariaBo67552649 Agradecemos a participação!,[],2021-09-08 23:26:54
60,minsaude,0,0,"@KnuclesMestre O avanço da campanha de vacinação contra a Covid-19, de forma eficaz e segura, é prioridade do Ministério da Saúde.",[],2021-09-08 23:26:52
61,minsaude,0,0,@AnfcBrasil Continue nos acompanhando pelas redes sociais! 😉🇧🇷,[],2021-09-08 23:26:43
62,minsaude,0,0,@CRISTIA92929975 Continue nos acompanhando pelas redes sociais!,[],2021-09-08 23:26:37
63,minsaude,0,1,@VIVIANEDEOLIV34 Continue acompanhando as ações do Ministério da Saúde pelas redes sociais ou acesse: https://t.co/Ct4v67X31I,[],2021-09-08 23:26:26
64,minsaude,0,1,"@FernandaMMotta1 Obrigado pelo apoio! Para saber mais detalhes sobre o andamento da vacinação, acesse a plataforma Localiza SUS.",[],2021-09-08 23:24:43
65,minsaude,0,0,@srbmello 💚💉,[],2021-09-08 23:24:41
66,minsaude,0,1,@srbmello Obrigado pela participação! Continue nos acompanhando pelas redes sociais.,[],2021-09-08 23:24:41
67,minsaude,0,0,@JuniorFirmino2 Continue acompanhando as ações do Ministério da Saúde pelas redes sociais ou acesse: https://t.co/Ct4v67X31I,[],2021-09-08 23:24:33
68,minsaude,0,2,@AleTerraSouza Agradecemos o apoio e participação. Continue nos acompanhando pelas redes sociais.,[],2021-09-08 23:23:52
69,minsaude,0,0,@ayres_borba Obrigado pelo apoio e participação! 😉,[],2021-09-08 23:23:47
70,minsaude,0,0,@patpaulamir2009 🇧🇷,[],2021-09-08 23:23:10
71,minsaude,11,89,"🗣 “Nos últimos meses houve uma redução de 60% nos casos e óbitos por #Covid19. Isso é reflexo da nossa acelerada campanha de vacinação”, destacou o Ministro Queiroga durante a reunião, que também conta com a participação de secretários aqui do MS. https://t.co/6kFBcrvoqs",['Covid19'],2021-09-08 19:25:15
72,minsaude,16,146,"#AGENDA De volta à Brasília, o Ministro da Saúde, Marcelo Queiroga, participa agora da Audiência Pública virtual da Comissão Temporária de #Covid19 do Senado. ▶️ Acompanhe AO VIVO pelo link: https://t.co/WNmBs4MSRE https://t.co/C1yzn7AI00","['AGENDA', 'Covid19']",2021-09-08 19:21:44
73,minsaude,18,89,"Quarta-feira com uma nova edição do #SaúdeNews no ar! Aqui você tem a informação oficial e fica por dentro da nossa campanha de vacinação contra a #Covid19. Nós te atualizamos diariamente sobre os dados epidemiológicos da pandemia 💉🇧🇷

▶️ Aperta o play: https://t.co/o5roqgFrjC https://t.co/ItTy6ieri0","['SaúdeNews', 'Covid19']",2021-09-08 19:19:25
74,minsaude,25,122,As escolas são espaços que ajudam a desenvolver mentes e corpos saudáveis para nossas crianças e adolescentes. Prevenir a obesidade infantil é responsabilidade de toda a comunidade. #CrescerSaudável #GuiadeAtividadeFísica #GuiaAlimentarparaaPopulaçãoBrasileira https://t.co/M1poB7UlBD,"['CrescerSaudável', 'GuiadeAtividadeFísica', 'GuiaAlimentarparaaPopulaçãoBrasileira']",2021-09-08 12:35:18
75,minsaude,16,148,"🗓 Todos os dias, avançamos na vacinação e chegamos mais perto do total de adultos com o esquema vacinal iniciado. Hoje, comemoramos a nossa independência e, 199 anos depois do grito do Ipiranga, lutamos novamente pela nossa liberdade! #BrasilUnido #PátriaVacinada 🇧🇷","['BrasilUnido', 'PátriaVacinada']",2021-09-07 13:46:57
76,minsaude,83,737,#7deSetembro 🇧🇷 | O Dia da Independência chegou trazendo mais um marco importante na nossa campanha de vacinação 💉 Quase 1️⃣3️⃣5️⃣ MILHÕES de brasileiros já deram o primeiro passo para se protegerem contra a #Covid19 e tomaram a primeira dose de vacina 🎉,"['7deSetembro', 'Covid19']",2021-09-07 13:46:57
77,minsaude,27,203,"🇮🇹 Queiroga está na Itália para a reunião de Ministros da Saúde do G20, que discute os impactos da pandemia em escala global e estratégias integradas para combater o vírus",[],2021-09-05 19:18:49
78,minsaude,32,215,"Ate agora,➕ de 200 milhões de doses de vacinas 💉 já foram aplicadas, com um total de já 253,7 milhões distribuídas. Além disso, 83,8% da população vacinável já recebeu, pelo menos, a  1ª dose!",[],2021-09-05 19:18:48
79,minsaude,147,825,"🇧🇷 A estratégia de vacinação contra a covid-19 desenvolvida pelo Ministerio da Saúde foi elogiada pela OMS durante reunião bilateral neste domingo! O Diretor-Geral, Tedros Adhanom, parabenizou o ministro Queiroga pelos resultados positivos da campanha de vacinação brasileira 😍 https://t.co/t8k12Dx3Da",[],2021-09-05 19:18:48
80,minsaude,10,106,"🇧🇷 E tem mais um dado importante: o Brasil está entre os quatro países que mais vacinaram contra a Covid no mundo, mostrando a ampla adesão da nossa população à campanha de vacinação!!

É o nosso #BrasilUnido por uma #PátriaVacinada!!","['BrasilUnido', 'PátriaVacinada']",2021-09-05 13:00:06
81,minsaude,12,129,"💉 São ➕ de 134 milhões de brasileiros com a 1ª dose, e mais 66,5 milhões com a imunização completa! Além disso, são mais de 253,7 milhões de doses distribuídas!",[],2021-09-05 13:00:05
82,minsaude,61,330,"🥰 Pessoal, o mascote preferido do Brasil tem uma ótima notícia: ultrapassamos a marca de 200 milhões de doses de vacinas #covid-19 aplicadas!! https://t.co/uitG8cVg4I",['covid'],2021-09-05 13:00:05
83,minsaude,16,140,"📦 O Ministério da Saúde já distribuiu 55,2 milhões de doses da Pfizer aos estados e Distrito Federal desde o início da campanha nacional de imunização.  

É o #BrasilUnido por uma #PátriaVacinada!","['BrasilUnido', 'PátriaVacinada']",2021-09-04 17:46:00
84,minsaude,60,475,"🚨🚨 PESSOAL, CHEGOU AINDA MAIS VACINAS! 💉💉

🛬 Recebemos, na tarde deste sábado (4), um novo lote com 1,5 milhão de doses da Pfizer/BioNTech! As vacinas chegaram no Aeroporto de Viracopos, em Campinas (SP), e serão distribuídas já nos próximos dias!",[],2021-09-04 17:46:00
85,minsaude,18,96,"👉 Lembrando: a doação de sangue é segura, e mesmo pessoas que já tiveram Covid-19, com sintomas leves, podem doar 30 dias após o fim dos sintomas 

Quem vacinou recentemente pode doar após uma semana da aplicação da dose! 🙌",[],2021-09-04 16:17:41
86,minsaude,54,253,"🩸O Instituto Nacional de Câncer (INCA) 🏥 pede que a população se mobilize para doar sangue! Feriados como o de 7 de setembro tendem a causar uma redução nas doações, e os tratamentos oncológicos, que dependem das coletas, não podem parar!",[],2021-09-04 16:17:41
87,minsaude,24,220,"👉 Até o momento, mais de 199 milhões de doses de vacinas já foram aplicadas, com cerca de 40% da população totalmente imunizada! É o nosso #BrasilUnido por uma #PátriaVacinada","['BrasilUnido', 'PátriaVacinada']",2021-09-04 13:08:37
88,minsaude,24,211,"📦 O quantitativo foi atingido com a distribuição de mais 17 milhões de doses para todos os estados e Distrito Federal, que será concluída nos próximos dias.",[],2021-09-04 13:08:37
89,minsaude,270,1663,"🇧🇷É RECORDE, BRASIL🇧🇷

💉Nesta semana, o Ministério da Saúde bateu o recorde de distribuição de doses de vacinas Covid-19: 26 MILHÕES DE DOSES DISTRIBUÍDAS!",[],2021-09-04 13:08:37
90,minsaude,14,79,Cumprimento de ordem judicial - Publicação de edital contendo sentença judicial contra União e demais réus. https://t.co/NLJBJffjon,[],2021-09-03 20:53:52
91,minsaude,17,59,"🔊🎥 O fim da semana está aí e o #SaúdeNews também! Aqui você fica atualizado sobre a vacinação contra a #Covid19 e a situação da pandemia no 🇧🇷 Não esqueça que, o esquema vacinal completo garante sua proteção máxima contra a Covid-19! ▶️ Aperta o PLAY: https://t.co/QpD6e0P9G5 https://t.co/DdeMOoYkDF","['SaúdeNews', 'Covid19']",2021-09-03 19:50:46
92,minsaude,10,95,"🚛 O lote será entregue para estados e Distrito Federal já nos próximos dias! Até o momento, ➕ de 233 milhões de vacinas já foram distribuídas pelo Ministério! 

É o #BrasilUnido por uma #PátriaVacinada!","['BrasilUnido', 'PátriaVacinada']",2021-09-03 17:37:53
93,minsaude,32,327,"Galera, sextou com ainda mais doses de vacinas Covid-19! 💉💉

🛬 Acabamos de receber mais 2 milhões de doses da Coronavac/Butantan! Os imunizantes foram recebidos agora há pouco, e dão ainda mais gás para a campanha de vacinação brasileira!",[],2021-09-03 17:37:53
94,minsaude,44,168,"#RealOficial | Está circulando pela internet um rumor de que o ministro da Saúde, Marcelo Queiroga, teria pedido demissão nesta quinta-feira (2). Mas, será que essa história é real/oficial? 🤔🤔 

▶️ Dá o PLAY e confira a nossa resposta! https://t.co/f42XwVxpHz",['RealOficial'],2021-09-02 23:43:29
95,minsaude,22,145,"Até agora, já distribuímos ➕ de 233 MILHÕES de vacinas para todos os estados e Distrito Federal desde o início da campanha! 

É o nosso #BrasilUnido por uma #PátriaVacinada 💙💚💛","['BrasilUnido', 'PátriaVacinada']",2021-09-02 23:10:01
96,minsaude,53,338,"😍 E vamos de notícia boa na noite desta quinta-feira? 

🛫 Vamos distribuir, até o fim da semana, ➕ 16 MILHÕES de doses de vacinas Covid-19!  

São mais de 10,4 MILHÕES de doses da Coronavac/Butantan, e mais de 5,6 MILHÕES de doses da Pfizer!",[],2021-09-02 23:10:01
97,minsaude,13,68,"O #SaúdeNews está NO AR! 📱💻🖥️Fique informado sobre o avanço da vacinação contra a #Covid19  e o atual cenário pandêmico no país.  🇧🇷

▶️ Aperte o PLAY e confira todas as informações! https://t.co/yhAWkwfV7V

É o nosso #BrasilUnido #PátriaVacinada 💙💚💛 https://t.co/3PyZ0XK6kn","['SaúdeNews', 'Covid19', 'BrasilUnido', 'PátriaVacinada']",2021-09-02 19:36:35
98,minsaude,27,78,"#CrescerSaudável Opte sempre por alimentos in natura e comida feita em casa. O consumo de alimentos ultraprocessados, como refrigerantes e biscoitos, pode levar as crianças a desenvolverem obesidade, hipertensão, diabetes e até mesmo câncer. Saiba mais em https://t.co/Ct4v67X31I https://t.co/90JskkJuRF",['CrescerSaudável'],2021-09-02 13:29:23
99,minsaude,23,89,"🗓O nosso #SaúdeNews inicia setembro com uma informação que nos enche de esperança.🙏🌈 

O BRASIL registrou a menor média móvel de casos de #Covid19 em 2021: 25,7 mil. Houve redução de 6️⃣5️⃣% em 2 meses.👉🏽

▶️ Dê o PLAY e veja os detalhes da notícia: https://t.co/vmTFyjTUVw https://t.co/vJVR8M2j7X","['SaúdeNews', 'Covid19']",2021-09-01 19:27:49
100,minsaude,28,194,Ministro Marcelo Queiroga: “a questão da saúde mental é prioridade no Ministério da Saúde. Trabalhamos de maneira muito dedicada para cumprir nosso compromisso de construir providências eficazes e custo-efetivas para combater o problema.” #SetembroAmarelo https://t.co/Mom2rLSapL,['SetembroAmarelo'],2021-09-01 15:16:01
101,minsaude,46,300,"#SetembroAmarelo A Vovó Rose, símbolo da luta pelo tratamento de qualidade para pessoas com doenças mentais, acaba de receber uma linda homenagem pela sua contribuição ao tema. Nosso total reconhecimento a esse trabalho e amor pela causa! 💛 https://t.co/FdBHWiYQBz",['SetembroAmarelo'],2021-09-01 13:51:29
102,minsaude,73,340,"“Estamos entregando uma das contribuições mais inovadoras: a partir de hoje, doentes mentais em crise receberão o melhor tratamento possível. Não teremos mais doentes sendo algemados e levados a força para atendimento. Teremos tratamento humanizado” anunciou a Sec.Mayra Pinheiro. https://t.co/KeVRk0fYJ1",[],2021-09-01 13:48:41
103,minsaude,8,45,"✅ Só em 2020, investimos cerca de R$ 1,5 bilhão para a abertura de novos serviços da Rede de Atenção Psicossocial. Além disso, cerca de R$ 650 milhões foram aplicados na aquisição de medicamentos do Componente Básico da Assistência Farmacêutica. https://t.co/x0xK7hN5US",[],2021-09-01 13:34:19
104,minsaude,11,44,"O curso vai preparar profissionais para uma assistência ainda mais adequada 🚑 a pacientes que utilizam o #SUS e fortalecer a prática de condutas humanizadas no âmbito da saúde mental. Nas três primeiras turmas, profissionais em todas as capitais do país serão capacitados. https://t.co/bH3ZNYMFko",['SUS'],2021-09-01 13:33:01
105,minsaude,22,91,"BOM DIA, BRASIL! 🇧🇷 Nós estamos #AOVIVO no lançamento do curso de formação de multiplicadores em urgências e emergências em saúde mental. Essa é uma iniciativa inédita, em razão do #SetembroAmarelo 🟡 Vem acompanhar com a gente: https://t.co/8yfaJQQ3qA","['AOVIVO', 'SetembroAmarelo']",2021-09-01 13:21:31
106,minsaude,1,1,@Dri63612445 Obrigado pelo apoio e participação!,[],2021-08-31 22:54:20
107,minsaude,0,7,@JuhZanca 💚💛,[],2021-08-31 22:54:18
108,minsaude,0,0,@JeaneMichelled3 😉💉,[],2021-08-31 22:54:18
109,minsaude,0,1,@AndreaMito20222 💚😊,[],2021-08-31 22:54:17
110,minsaude,23,241,"🍀E tem mais! A média móvel de óbitos também está caindo, é já é a menor desde 6 de janeiro! 

⚠️E lembre-se: para vencermos a pandemia,💉se vacine, 😷 use máscara e evite aglomerações! 

É o nosso #BrasilUnido por uma #PátriaVacinada 😍💚","['BrasilUnido', 'PátriaVacinada']",2021-08-31 22:14:18
111,minsaude,110,724,"📢 Olha os efeitos da vacinação aí, gente! 💉💉

🇧🇷 O Brasil registrou nesta terça (31) a menor média móvel de casos de Covid-19 em 2021! Hoje, são registrados 25,7 mil por dia, o que representa uma redução de 65% em pouco mais de dois meses!",[],2021-08-31 22:14:17
112,minsaude,35,187,Terça-feira chegou com uma excelente notícia no nosso #SaúdeNews! Atingimos a marca de mais de 190 MILHÕES de doses de vacinas #Covid19 aplicadas!💥 Solta o play e fique bem informado com a gente ▶️😉 https://t.co/jrpBFe4DWV #BrasilUnido #PátriaVacinada 😍💚 https://t.co/r5pXekntXj,"['SaúdeNews', 'Covid19', 'BrasilUnido', 'PátriaVacinada']",2021-08-31 17:26:41
113,minsaude,97,510,"Oie, eu sou a Rarinha e vou trazer informações, dicas e cuidados para vocês ficarem atentos e super informados sobre Doenças Raras. Estou aqui para garantir uma melhor qualidade de vida, com muito conhecimento e comunicação. Acesse https://t.co/Ct4v67Fsaa #DoençasRaras #Rarinha https://t.co/eYjFyh0pAS","['DoençasRaras', 'Rarinha']",2021-08-31 14:02:15
