,username,location,following,followers,totaltweets,retweets,text,hashtags,time
44,sir_alex52,"Adelaide, South Australia",5004,834,107843,5,"#BREAKING South Australia records no new coronavirus cases overnight, but testing still ongoing https://t.co/3CUgSFfpBe",['BREAKING'],2021-06-30 22:43:49
45,northwaleslive,"North Wales, UK",5860,107537,143842,1,Numbers are rising across the whole area https://t.co/tJrA2eVUAP,[],2021-06-30 22:43:00
46,ketaminh,Tweets are my own and not representative of my employer,6964,23829,612671,1,"South Australia records no new coronavirus cases overnight, but testing still ongoing https://t.co/zAVtZgVTwA",[],2021-06-30 22:37:00
47,CllrDaly,"Sudbury, Brent",233,1082,24753,0,Concerns over VIP lane for Covid testing contracts after ‘fast track’ email revealed | Coronavirus | The Guardian operation #bananamonarchy  https://t.co/6HZaIGqkOu,['bananamonarchy'],2021-06-30 22:33:50
48,VippusaO,USA,4818,3776,297315,0,"Fully vaccinated people can travel within the U.S. without COVID testing or quarantining as long as they wear masks, the CDC says. https://t.co/7Gnc2jOl4H 03",[],2021-06-30 22:33:12
49,Lachlan_M_White,Australia,448,81,220,5,"#BREAKING South Australia records no new coronavirus cases overnight, but testing still ongoing https://t.co/3CUgSFfpBe",['BREAKING'],2021-06-30 22:31:08
50,AZTbiowine,"❤️in Madrid, 🧠in Adelaide",639,232,3889,5,"#BREAKING South Australia records no new coronavirus cases overnight, but testing still ongoing https://t.co/3CUgSFfpBe",['BREAKING'],2021-06-30 22:29:50
51,dizzy259,  Kaurna Country,68,161052,30731,5,"#BREAKING South Australia records no new coronavirus cases overnight, but testing still ongoing https://t.co/3CUgSFfpBe",['BREAKING'],2021-06-30 22:29:46
52,abcadelaide,"Adelaide, South Australia",2105,85021,47295,5,"#BREAKING South Australia records no new coronavirus cases overnight, but testing still ongoing https://t.co/3CUgSFfpBe",['BREAKING'],2021-06-30 22:26:52
53,MoleValleyDC,"Dorking, England",818,6695,37066,9,"Today's dashboard shows Surrey's 7-day case rate is now over 100 - above the average for the South East.

Please help slow the spread by testing regularly, getting vaccinated and sticking to the public health guidance of 'Hands-Face-Space-Fresh Air'

https://t.co/qY5jLcuiMG https://t.co/fOg5aoYXEK",[],2021-06-30 22:24:49
54,vermontbiz,"South Burlington, VT",13,7409,18962,0,Get on VBM's mailing list at https://t.co/iUVt0XtViU today for the #daily #enews and #statewide #business #news delivered right to your inbox! - https://t.co/49IKdE95lp,"['daily', 'enews', 'statewide', 'business', 'news']",2021-06-30 22:13:37
55,CraigADonnachie,"Belfast, Northern Ireland",500,235,552,8,"Testing for COVID-19 is an important step in helping to stop the virus spreading.
It's the only way to know for sure that you have the virus &amp; helps us get in touch with your close contacts advising them to also get tested &amp; self-isolate. 
Find out more at https://t.co/CoceczdLvs https://t.co/15NVHolRyH",[],2021-06-30 22:09:31
56,AhmedMly2020,طرالس,1112,170,2267,1,"PHOTOS | Images of health procedures followed at the #LPDF in #Geneva, testing participants before the start of today's session, after it was confirmed that some members were infected with the #coronavirus. Those infected were isolated from the hall and participated remotely. https://t.co/tVgGbpbh6c","['LPDF', 'Geneva']",2021-06-30 22:00:59
57,insgroupmn,Minnesota,47,95,2453,0,"Hawaii is dropping its testing and quarantine rules for vaccinated domestic travelers in two weeks, just in time for summer vacations.  https://t.co/3zFvBgFRpk",[],2021-06-30 22:00:24
58,supersat,Seattle,2436,3291,59464,0,Honestly going to drop out of the UW coronavirus testing program when this goes into effect. It's just too painful.,[],2021-06-30 21:51:17
59,CBMEgroup,"Cambridge, England",705,263,1046,7,"Rates in Cambridge City are rising fast. Please be extra alert, help stop the spread: 

✔️ Twice weekly rapid tests
✔️ Get vaccinated
✔️ Hands, face, space, fresh air
✔️ Avoid unnecessary risk

Rapid testing: https://t.co/eqoL6niGlu
Vaccination walk-ins: https://t.co/qMY1DRChkk https://t.co/vkVsAtT3re",[],2021-06-30 21:47:33
60,COVID_Evidence,"Belfast, Northern Ireland",2,2615,8185,1,PubMed:  Systematic review and meta-analysis of randomised controlled trials testing the safety and efficacy of convalescent plasma in the treatment of coronavirus disease 2019 (COVID-19): Evidence-base for practise and… https://t.co/2Z0Gyxao5h #covid19 #SARSCOV2 #coronavirus,"['covid19', 'SARSCOV2', 'coronavirus']",2021-06-30 21:45:34
61,Okehdom,Nigeria,350,499,53491,0,"Concerns over VIP lane for Covid testing contracts after ‘fast track’ email revealed | Coronavirus | The Guardian https://t.co/xhR9qBjyJz, see more https://t.co/RgWSln8mbm",[],2021-06-30 21:42:58
62,dcgalex,"California, USA",728,286,34683,0,"Top story: Concerns over VIP lane for Covid testing contracts after ‘fast track’ email revealed | Coronavirus | The Guardian https://t.co/UAkoJ4cPre, see more https://t.co/KRXkFHiZfD",[],2021-06-30 21:42:56
63,SerFiss,Nord ovest,24416,24866,233968,0,"Top story: Concerns over VIP lane for Covid testing contracts after ‘fast track’ email revealed | Coronavirus | The Guardian https://t.co/Ys34f916Dg, see more https://t.co/Ekm6c1D3f0",[],2021-06-30 21:42:56
64,mannucciao,Italy,533,282,118036,0,"Top story: Concerns over VIP lane for Covid testing contracts after ‘fast track’ email revealed | Coronavirus | The Guardian https://t.co/W0ZxxZ1IZk, see more https://t.co/ngWkSpTaqs",[],2021-06-30 21:42:56
65,KhamakarPress,Harderwijk,3887,3154,75325,0,"Top story: Concerns over VIP lane for Covid testing contracts after ‘fast track’ email revealed | Coronavirus | The Guardian https://t.co/utgPjLgzpw, see more https://t.co/Cr64oODR9U",[],2021-06-30 21:42:55
66,icjr,Philly/Seattle/CR,3463,2620,35930,0,"Top story: Concerns over VIP lane for Covid testing contracts after ‘fast track’ email revealed | Coronavirus | The Guardian https://t.co/jE1qN8d07U, see more https://t.co/OLHWpyXyDb",[],2021-06-30 21:42:55
67,StJohnsOfficial,"Dundee, Scotland",410,2526,11116,3,"Tomorrow (Thursday), the mobile testing van will be at the Menzieshill Community Centre and Douglas Sports Centre.

You can also get tested at a permanent site, or at your local pharmacy, or you can order them online.

Full details  https://t.co/kimoP1yMOc

#StickWithItTayside https://t.co/JZt3S1xuFN",[],2021-06-30 21:42:53
68,RikFoster1,"East, England",297,128,9598,2157,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-06-30 21:41:25
69,johnsouthwales,wales,199,259,156277,0,"A headache, reduced taste, and loss of smell occur before the onset of respiratory symptoms in most COVID-19 patients...Not all with a headache lose taste. If everytime someone has a headache, be forever testing for coronavirus, but what causes headache, would affect glands",[],2021-06-30 21:40:14
70,surakoku,地球,1230,782,35332,25,"💉 “Even if people are going to consent, there has to be informed consent.”

Protesters rally in Johannesburg over Africa’s first #coronavirus vaccine, reflecting fears about testing. More @business: https://t.co/PlnqBFFJJT https://t.co/dSljCeiscj",[],2021-06-30 21:35:07
71,giddings3_g,"Bredbury, Gtr Manchester",1982,1043,99115,220,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJij5HiC

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-06-30 21:27:24
72,kevinsh1958,Born in Berwick ,254,247,4093,531,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-06-30 21:24:45
73,mcboingboing,New Orleans,1560,436,14599,0,"@Shimoji___ @malber1 @NewsCarolyn My girl came home from the summer camp she's working at a couple weeks ago with a sore throat and congestion. Next day we got COVID tests—negative, thank goodness. We went to the mobile site in Armstrong Park, behind the auditorium. Easy peasy. https://t.co/ZX92E4D4Wo",[],2021-06-30 21:19:51
74,CawseyKatharine,Gloucestershire,1219,1611,43459,531,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-06-30 21:19:02
75,paula_ab_doyle,USA ,404,441,25439,1321,"He ignored the warnings, threw out the pandemic playbook, silenced scientists, promised it would get disappear, slowed down the testing, and more. Each action increased his profits based on this evidence. Sidelining &amp; smearing Fauci should erase any doubt

https://t.co/Ap1VKgeqQ0",[],2021-06-30 21:18:10
76,g_eorg_i,"North West, England",1050,287,22354,2157,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-06-30 21:17:50
77,ProgressKulli,N 53°49' 0'' / W 3°2' 0'',639,247,516,1,"Unpaid carers now have access to free COVID-19 testing kits. For more information please visit the below link 

https://t.co/9cO2iflPyl

#sefton #carers #covid_19 #covidtesting #staysafe https://t.co/QC65dhYrqv",[],2021-06-30 21:15:57
78,HfxAmanda,Halifax,1051,1457,11982,22,"New areas of Calderdale have been identified as high-risk, where the more contagious Delta variant has been found:

📌Sowerby Bridge
📌Skircoat Green
📌Rastrick

Extra testing is taking place and residents living in these areas are being asked to test👉https://t.co/C03YEcwxcA https://t.co/BxjRrCQSMW",[],2021-06-30 21:00:42
80,tikkunolam66,"Melbourne, Wurundjeri land",463,60,814,15,"We need to be having a conversation about home quarantine, vaccine passports, rapid testing, the levels of COVID we can tolerate once we have a majority of the population vaccinated. Every country is doing this. We're stuck in a paralysing dead end of indefinite borders closures.",[],2021-06-30 23:59:45
82,chloelaulaulauu,Kaurna land,130,117,6790,15,"We need to be having a conversation about home quarantine, vaccine passports, rapid testing, the levels of COVID we can tolerate once we have a majority of the population vaccinated. Every country is doing this. We're stuck in a paralysing dead end of indefinite borders closures.",[],2021-06-30 23:59:26
83,teacherthom,London,3690,1832,39070,4252,"We can reveal the existence of *another* VIP lane - for Covid tests - with ""stakeholder engagement"" conducted through, yep, you guessed it, a private gmail address. https://t.co/obNK038OaI",[],2021-06-30 23:59:03
84,werzwas,"London, England",799,166,23906,4252,"We can reveal the existence of *another* VIP lane - for Covid tests - with ""stakeholder engagement"" conducted through, yep, you guessed it, a private gmail address. https://t.co/obNK038OaI",[],2021-06-30 23:59:01
85,dave_killion,"Rhyl, Wales",722,528,21124,907,"""Like the controversial “VIP” system for PPE firms, the £37 billion test and trace programme appears to have also had a special route for selected organisations bidding for government contracts."" https://t.co/wZ3pYenTlK",[],2021-06-30 23:58:47
86,JetcityCacher,Pacific Northwest,474,1883,34979,522,"COVID-19 Testing Stations are slammed with individuals lining up to get tested for the new “Delta Variant,” as you can see in this video.
📍Seattle, WA https://t.co/ITlPioNhEd",[],2021-06-30 23:58:42
87,Alicebellamy,"Calne, England SN11 8LJ",4933,2321,74049,907,"""Like the controversial “VIP” system for PPE firms, the £37 billion test and trace programme appears to have also had a special route for selected organisations bidding for government contracts."" https://t.co/wZ3pYenTlK",[],2021-06-30 23:58:41
89,RAnneShirley,Jamaica,806,3027,114608,1,@Scienceofsport @RAnneShirley I imagine some sports would live the shoes to offer some obscurity in their sport that can be partially attributed to doping - especially after NDOs signposted a near complete lack of testing due to COViD,[],2021-06-30 23:57:38
90,denalivogue,she.her/millenial,650,481,34087,4042,"ONCE PLEASE DON'T IGNORE THIS ‼️
TWICE's Nayeon, is in danger, again. (J0sh) the stalker is waiting for his COVID testing results to fly to South Korea and JYPE is not doing anything about it.
In the link you'll find a doc with instructions of what we should email to JYPE ⬇️",[],2021-06-30 23:57:34
91,IchCrypto,Great White North,231,57,15629,41,FDA denying immunity even in the presence of antibodies. How can we blame people for believing that immunity to covid doesn’t exist even after recovery and that variants and reinfections are something to worry about eternally?  https://t.co/sQscMoTb2a,[],2021-06-30 23:57:23
92,MCHDPIO,"Monterey County, California",961,3603,11420,0,#Seaside Commnity COVID-19 Testing Site is moving to Greater Victory Temple  at 1620  Broadway. The site opens Wed  July 7th. The site will be open Tuesday through Saturday 9 am to 6 pm.  Appointments can be made by calling 1-888-634-1123 or visiting https://t.co/s3lotLsqc2. https://t.co/BJmyLWL1Be,['Seaside'],2021-06-30 23:56:47
93,agirlandme,"Scotland, United Kingdom",4834,4361,95258,9,"@naomi2009 So lots of Scots football fans have Covid niw after gathering outside, I hate to think of what hot, sweaty badly ventilated nightclubs will be like for virus transmission. These places should be helped by the gov financially, not opened up so quickly without testing etc",[],2021-06-30 23:56:46
94,vxnesss1,cbyf she/her | bi | 14 ,223,139,2000,4042,"ONCE PLEASE DON'T IGNORE THIS ‼️
TWICE's Nayeon, is in danger, again. (J0sh) the stalker is waiting for his COVID testing results to fly to South Korea and JYPE is not doing anything about it.
In the link you'll find a doc with instructions of what we should email to JYPE ⬇️",[],2021-06-30 23:56:21
95,aceebee,"Wales, Western Europe",2108,1379,39950,883,"""This is the PPE VIP lane on steroids - three times as much was spent on testing.""

""But, given so much appears to have been conducted via unofficial channels, will we ever get the answers?
https://t.co/fCeNln3PWh",[],2021-06-30 23:55:50
96,HopeNotPC,Britain,4873,2769,78141,930,"Stop covid testing now.

Stop scaremongering.

It serves no purpose other than fear.

Return our freedoms. Fully, finally and permanently on the new belated day you promised.

Never, ever try to do this again.

Build back local.

Build back families.

Build back stronger.",[],2021-06-30 23:54:54
97,BeardOfLiberty,Texas,143,29,1926,522,"COVID-19 Testing Stations are slammed with individuals lining up to get tested for the new “Delta Variant,” as you can see in this video.
📍Seattle, WA https://t.co/ITlPioNhEd",[],2021-06-30 23:54:44
98,SylviaBroadRun,"Ashburn, VA",135,197,1914,1,"See #Loudoun County's Daily COVID-19 Report: Wednesday, June 30, 2021
✔ Loudoun Ends Weekly COVID-19 Testing Program
✔ Get a COVID-19 Vaccine at Loudoun County’s Clinic Friday, July 2
✔ Enjoy Fireworks and Get a COVID-19 Vaccine July 4 in Leesburg
https://t.co/U8rKdBqLhS https://t.co/5aP6KQjPFQ",['Loudoun'],2021-06-30 23:54:25
99,ChrisEdwards35,"Harden - Murrumburrah, New Sou",277,35,303,0,"Question
How does regional nsw know if covid isn't out here when theres no testing clinics out here? @NSWHealth @cokeefe9 @Ninecomau",[],2021-06-30 23:54:07
100,EMMA6ERS,"Truro, England",2320,1271,3091,0,"@Mandy_MooMoos @DrBenLovell @drnickeasom @michaelgove just completed this testing @PHE_uk With husband. Our daughter tested +Ve 3 days before her Vax. I own restaurants. 2 shut because of covid. 
Pleased to say we R both double Vax, living in covid viral storm, tested negative daily, PCR beg and end all negative. Feeling optimistic https://t.co/vV9cqFgyoI",[],2021-06-30 23:54:07
101,Moxi_Mimi, USA,120,1007,54210,522,"COVID-19 Testing Stations are slammed with individuals lining up to get tested for the new “Delta Variant,” as you can see in this video.
📍Seattle, WA https://t.co/ITlPioNhEd",[],2021-06-30 23:53:59
102,MartinVS23,"Cañar, Ecuador ",1233,125,2622,522,"COVID-19 Testing Stations are slammed with individuals lining up to get tested for the new “Delta Variant,” as you can see in this video.
📍Seattle, WA https://t.co/ITlPioNhEd",[],2021-06-30 23:53:28
103,TzuByul29,대한민국 서울,101,33,1273,1092,"ONCES PLS DON'T IGNORE THIS 

TWICE's Nayeon, is in danger, again. (j0sh) the stalker is waiting for his COVID testing results to fly to South Korea and JYPE is not doing anything about it.
In the link you'll find a doc with instructions of what we should email to JYPE. copied! https://t.co/0i0PrvARdB",[],2021-06-30 23:53:16
104,myusrim20,Penang,83,24,280,83,"And for those who insist that PCR is the only tool,at least 2x/w RTK Ag testing is on par with PCR for large scale screening. 🇲🇾 needs a national testing strategy for various scenarios asap.  https://t.co/BPwy7Lb2cA",[],2021-06-30 23:52:47
105,estusratus,"Hampshire, UK",648,255,13897,930,"Stop covid testing now.

Stop scaremongering.

It serves no purpose other than fear.

Return our freedoms. Fully, finally and permanently on the new belated day you promised.

Never, ever try to do this again.

Build back local.

Build back families.

Build back stronger.",[],2021-06-30 23:52:47
106,lavirainn,she/her | pan |armymoo chungha,816,286,14913,4042,"ONCE PLEASE DON'T IGNORE THIS ‼️
TWICE's Nayeon, is in danger, again. (J0sh) the stalker is waiting for his COVID testing results to fly to South Korea and JYPE is not doing anything about it.
In the link you'll find a doc with instructions of what we should email to JYPE ⬇️",[],2021-06-30 23:52:38
107,LeCygne23,UK,1299,1057,49137,160,"Forcing NHS staff to isolate in this farcical way has occurred at the same time as @michaelgove excused himself from the requirement to self isolate. 
https://t.co/str6Gsu2zj",[],2021-06-30 23:52:29
108,Tombo_UK,In my head,45,79,5639,4252,"We can reveal the existence of *another* VIP lane - for Covid tests - with ""stakeholder engagement"" conducted through, yep, you guessed it, a private gmail address. https://t.co/obNK038OaI",[],2021-06-30 23:52:22
109,TexLady2,United States,1207,1039,39435,522,"COVID-19 Testing Stations are slammed with individuals lining up to get tested for the new “Delta Variant,” as you can see in this video.
📍Seattle, WA https://t.co/ITlPioNhEd",[],2021-06-30 23:52:04
110,ghostcomrade,Texas,629,422,18679,13,"Hey folks sorry to do this but we had a lil' covid scare at my work that required a round of employee testing that I missed causing me to miss three days of work, as a result I'm about $100 short on utilities until the 8th. If you can help it's appreciated
https://t.co/rkCgiPAa1h",[],2021-06-30 23:51:54
