,username,location,following,followers,totaltweets,retweets,text,hashtags,time
90,isurabhijayaram,Chennai,584,115,550,0,"What motivates you to WORK FROM HOME ?

#workfromhome #covid #wfh #stayathome #stayhome #entrepreneur #staysafe #business #covid #coronavirus #quarantine #lockdown #success #work #homeoffice #like #newnormal #onlinebusiness #smallbusiness #instagood #instagram #workfromhomelife https://t.co/urPvotDz7b","['workfromhome', 'covid', 'wfh', 'stayathome', 'stayhome', 'entrepreneur', 'staysafe', 'business', 'covid', 'coronavirus', 'quarantine', 'lockdown', 'success', 'work', 'homeoffice', 'like', 'newnormal', 'onlinebusiness', 'smallbusiness', 'instagood', 'instagram', 'workfromhomelife']",2021-07-08 06:30:00
91,HumanRe41270855,"Berlin, Germany",1,3867,348496,2,"""The ability to work online shouldn’t be a nice-to-have for a select few, but an option for all."" via .@nytimes  
#remotework #futureofwork #Nomad #hybridworkplace #flexibleworking #pandemic #coronavirus #Corona #worktrends #HR #WFH https://t.co/LzwS970IOt",[],2021-07-08 19:07:06
92,MarketingYotta,"London, UK",30,572,29487,2,"""The ability to work online shouldn’t be a nice-to-have for a select few, but an option for all."" via .@nytimes  
#remotework #futureofwork #Nomad #hybridworkplace #flexibleworking #pandemic #coronavirus #Corona #worktrends #HR #WFH https://t.co/LzwS970IOt",[],2021-07-08 19:07:05
93,HumanRe41270855,"Berlin, Germany",1,3867,348496,1,What is your take on it?🤔 #remotework #futureofwork #Nomad #hybridworkplace #flexibleworking #pandemic #coronavirus #Corona #worktrends #HR #WFH https://t.co/XrvYZdeckg,"['remotework', 'futureofwork', 'Nomad', 'hybridworkplace', 'flexibleworking', 'pandemic', 'coronavirus']",2021-07-08 19:05:07
94,HumanRe41270855,"Berlin, Germany",1,3867,348496,1,Building connections👥 in #WFH and #hybridwork setups. #remotework #futureofwork #Nomad #hybridworkplace #flexibleworking #pandemic #coronavirus #Corona #worktrends #HR https://t.co/Hy4bJxJJZu,"['WFH', 'hybridwork', 'remotework', 'futureofwork', 'Nomad', 'hybridworkplace']",2021-07-08 19:01:06
95,PM_Results,Surrey UK,4239,2930,14358,0,These are the key considerations you should take into account before buying a video conferencing package https://t.co/TPKN5EXoV7 #coronavirus #remotework #remotejobs #COVID #wfh #workfromhome #remoteworking #digitalnomad #homeoffice #homeoffice #coworking  #zoommeetings https://t.co/GP6ali6hme,"['coronavirus', 'remotework', 'remotejobs', 'COVID', 'wfh', 'workfromhome', 'remoteworking', 'digitalnomad', 'homeoffice', 'homeoffice', 'coworking', 'zoommeetings']",2021-07-08 17:39:40
96,PM_Results,Surrey UK,4239,2930,14358,0,Remote Project Management is the future of collaborative teamwork. Read The Remote Project Manager https://t.co/JqG2ALfNUb #pmot #offshore #coronavirus #remotework #remotejobs #COVID #wfh #workfromhome #remoteworking #business #futureofwork https://t.co/w6OlS6335k,"['pmot', 'offshore', 'coronavirus', 'remotework', 'remotejobs', 'COVID', 'wfh', 'workfromhome', 'remoteworking', 'business', 'futureofwork']",2021-07-08 14:59:41
97,HeartnSoulEye,"London, England",1476,1373,3045,0,The @HeartnSoulArt co-researchers spoke at @acmdis2021! See👀and hear👂them discuss remotely looking at the results of their surveys in this video: https://t.co/WXFoRVupJ3 #CoResearch #WorkingFromHome #WFH #RemoteWorking #LearningDisability #Coronavirus #Covid19,"['CoResearch', 'WorkingFromHome', 'WFH', 'RemoteWorking', 'LearningDisability', 'Coronavirus', 'Covid19']",2021-07-08 13:01:09
98,MFurnishers,"Margate, South Coast, KZN",307,397,5039,8,"We love you South Africa! Please #stayhome &amp; #staysafe

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #KZNSouthCoast https://t.co/JUA0YwBpMW","['stayhome', 'staysafe', 'staysafeafrica', 'staysafesa', 'covid_19sa', 'coronavirus', 'covid19']",2021-07-08 08:03:27
99,MFurnishers,"Margate, South Coast, KZN",307,397,5039,12,"We are open for interprovincial holiday bookings!

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #prebooking #margate #shellybeach #ramsgate #uvongo #southbroom #portshepstone #kznsouthcoast https://t.co/ihkJ0uO195","['staysafeafrica', 'staysafesa', 'covid_19sa', 'coronavirus', 'covid19']",2021-07-08 08:03:14
100,MFurnishers,"Margate, South Coast, KZN",307,397,5039,13,"Level 4 restriction, 100% compliant self-catering accommodation

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #interprovincial #winterholiday #schoolholiday #compliant #booknow #selfcatering https://t.co/3EcIuXt0J4","['staysafeafrica', 'staysafesa', 'covid_19sa', 'coronavirus']",2021-07-08 08:03:12
101,MFurnishers,"Margate, South Coast, KZN",307,397,5039,12,"Level 4 restriction, 100% compliant self-catering accommodation

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve  #interprovincial #winterholiday #schoolholiday #compliant #booknow #selfcatering https://t.co/RgzfNthR5Q","['staysafeafrica', 'staysafesa', 'covid_19sa', 'coronavirus']",2021-07-08 08:03:07
102,MFurnishers,"Margate, South Coast, KZN",307,397,5039,14,"We are still open and 100% compliant with all revised level 4 restrictions! Order now https://t.co/ffQb6HfZg8

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #proudlysouthafrican #wecare #besafe https://t.co/MfzeH0JNV1",[],2021-07-08 08:02:56
103,MFurnishers,"Margate, South Coast, KZN",307,397,5039,14,"In lieu of the new level 4 revised restrictions, we will be temporarily closed for two weeks

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #seeyousoon https://t.co/TGjx6F836D","['staysafeafrica', 'staysafesa']",2021-07-08 08:02:53
104,MFurnishers,"Margate, South Coast, KZN",307,397,5039,16,"We are OPEN! Get HOOKED on the BEST FISH the Indian Ocean has to offer!

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #gethooked #durban #shellybeach #margate #ramsgate #portshpestone #uvongo https://t.co/ewA5KH9pWM","['staysafeafrica', 'staysafesa', 'covid_19sa']",2021-07-08 08:02:46
105,isurabhijayaram,Chennai,584,115,550,0,"What motivates you to WORK FROM HOME ?

#workfromhome #covid #wfh #stayathome #stayhome #entrepreneur #staysafe #business #covid #coronavirus #quarantine #lockdown #success #work #homeoffice #like #newnormal #onlinebusiness #smallbusiness #instagood #instagram #workfromhomelife https://t.co/urPvotDz7b","['workfromhome', 'covid', 'wfh', 'stayathome', 'stayhome', 'entrepreneur', 'staysafe', 'business', 'covid', 'coronavirus', 'quarantine', 'lockdown', 'success', 'work', 'homeoffice', 'like', 'newnormal', 'onlinebusiness', 'smallbusiness', 'instagood', 'instagram', 'workfromhomelife']",2021-07-08 06:30:00
106,24x7Page,Singapore,104,143,7500,0,"A: The World Health Organisation (WHO) has said it is unlikely for people to contract Covid-19 from food or food packaging, and that transmission via contaminated food is not a major infection route. https://t.co/EO7tlRo2Ys via @stcom #Coronavirus #WFH","['Coronavirus', 'WFH']",2021-07-08 03:09:20
107,grananne07,"Stockport, England",1010,3713,24393,4,"Please wear a mask, socially distance, and generally take care to avoid spread of this deadly disease.
Follow Scientists, not politiciains.

COVID-19: UK records another 32,551 coronavirus infections and 35 deaths https://t.co/uBOO80rmyy via @Yahoo",[],2021-07-08 21:36:35
108,BelindaBluebags,"Edinburgh, Scotland",610,550,31814,4,"Please wear a mask, socially distance, and generally take care to avoid spread of this deadly disease.
Follow Scientists, not politiciains.

COVID-19: UK records another 32,551 coronavirus infections and 35 deaths https://t.co/uBOO80rmyy via @Yahoo",[],2021-07-08 16:30:59
109,Grizabella86,"West Midlands, England",2986,1419,56798,4,"Please wear a mask, socially distance, and generally take care to avoid spread of this deadly disease.
Follow Scientists, not politiciains.

COVID-19: UK records another 32,551 coronavirus infections and 35 deaths https://t.co/uBOO80rmyy via @Yahoo",[],2021-07-08 16:13:14
110,BruceHenderson2,Fife,1709,1879,60433,4,"Please wear a mask, socially distance, and generally take care to avoid spread of this deadly disease.
Follow Scientists, not politiciains.

COVID-19: UK records another 32,551 coronavirus infections and 35 deaths https://t.co/uBOO80rmyy via @Yahoo",[],2021-07-08 16:13:07
111,jcm247,West Sussex,8039,8604,206377,4,"Please wear a mask, socially distance, and generally take care to avoid spread of this deadly disease.
Follow Scientists, not politiciains.

COVID-19: UK records another 32,551 coronavirus infections and 35 deaths https://t.co/uBOO80rmyy via @Yahoo",[],2021-07-08 16:10:23
112,PANNEER58764494,Thanjavur ,93,49,3777,3,"TN Health Minister Ma Subramanian states ""we are nearing the end of the second wave"". Still wear mask and maintain social distance.. #Masubramanian #TNGovt #MKStalin #TamilNadu #Corona #coronavirus #CoronaUpdate #sparklernews #LatestNews #COVID19 #vaccine #COVIDSecondWave #Covid https://t.co/Ty8UMoRB6f",[],2021-07-08 15:40:58
113,radiocityindia,INDIA,503,322062,57749,10,"Issued in public interest by @radiocitykannada ಜನರ ನಂಬಿಕೆ ಉಳಿಸಿಕೊಳ್ಳೋಣ.  
Vaccinate- Mask- Sanitize- Social Distance
#NinneNambide

&lt;&lt; https://t.co/C6aALNq1yo &gt;&gt; 
Click to watch the video song 

#radiocitybengaluru #COVID19 #coronavirus 
#Corona https://t.co/NzAIp5nvui","['NinneNambide', 'radiocitybengaluru', 'COVID19', 'coronavirus', 'Corona']",2021-07-08 15:35:35
114,dilipkumarmdk,"Velacheri, Chennai",3020,1555,8279,3,"TN Health Minister Ma Subramanian states ""we are nearing the end of the second wave"". Still wear mask and maintain social distance.. #Masubramanian #TNGovt #MKStalin #TamilNadu #Corona #coronavirus #CoronaUpdate #sparklernews #LatestNews #COVID19 #vaccine #COVIDSecondWave #Covid https://t.co/Ty8UMoRB6f",[],2021-07-08 15:30:02
115,DiolchWales,"Wales, United Kingdom",16,25,5323,0,"Wales is currently at Alert Level 4. 

Social distance.
Wear a 3 layer face mask.
Stay at home.
No extended households.
Meet only your household or support bubble.
Work from home if you can.
Don't travel without reasonable excuse.

 #Coronavirus https://t.co/J3aVaKW4AY",['Coronavirus'],2021-07-08 12:09:16
116,tsaar_mbedzi,"Chicago, IL",537,3000,31157,17,"Fellow compatriots; the #coronavirus is real and it’s claiming lives of loved ones. Let us be responsible, stop the spread &amp; save lives. Let’s #MaskUp at all times, sanitize our hands &amp; maintain proper social distance.
Zimbabwe needs you! https://t.co/HWYdzrqjwE",['coronavirus'],2021-07-08 07:22:37
117,zanupf_patriots,"Harare, Zimbabwe",825,44323,51501,0,Social Distance and slow down #CoronaVirus‼️ https://t.co/ytnSkBymV0,['CoronaVirus'],2021-07-08 06:47:36
118,DavidColtart,Bulawayo Zimbabwe,1664,351636,76863,17,"Fellow compatriots; the #coronavirus is real and it’s claiming lives of loved ones. Let us be responsible, stop the spread &amp; save lives. Let’s #MaskUp at all times, sanitize our hands &amp; maintain proper social distance.
Zimbabwe needs you! https://t.co/HWYdzrqjwE",['coronavirus'],2021-07-08 05:41:24
119,David_Mugadzi,"Harare, Zimbabwe",4949,2306,4012,17,"Fellow compatriots; the #coronavirus is real and it’s claiming lives of loved ones. Let us be responsible, stop the spread &amp; save lives. Let’s #MaskUp at all times, sanitize our hands &amp; maintain proper social distance.
Zimbabwe needs you! https://t.co/HWYdzrqjwE",['coronavirus'],2021-07-08 05:03:25
120,mdcmashwest,"Mashonaland West, Zimbabwe",568,9493,2951,17,"Fellow compatriots; the #coronavirus is real and it’s claiming lives of loved ones. Let us be responsible, stop the spread &amp; save lives. Let’s #MaskUp at all times, sanitize our hands &amp; maintain proper social distance.
Zimbabwe needs you! https://t.co/HWYdzrqjwE",['coronavirus'],2021-07-08 04:51:14
121,Zeinobia,Egypt,5900,258886,697092,7,"#Stuckathome coz of #Coronavirus, then take a tour in  #Egypt’s hidden gems: #Fayoum’s Magic Lake 2017 in photos https://t.co/L7DPlZPWDZ #VirtualEgypt #StayHome  #Photography #DiscoverEgypt #DiscoverFayoum #VisitFayoum #VisitEgypt #landscapephotography","['Stuckathome', 'Coronavirus', 'Egypt', 'Fayoum']",2021-07-08 23:44:47
122,JonBlaire,Blue Georgia ,10954,10915,15062,4,"@RepBoebert @FreedomWorks “1 in 41 Coloradans are currently contagious with coronavirus,” he added. “And to those who are attending large gatherings, including Representative-Elect Boebert, it is my sincere hope that you are among the lucky ones. May the odds be ever in your favor.
https://t.co/QOklDINT9f",[],2021-07-08 21:28:34
123,TinaTmm9294,Colorado,1861,766,71663,4,"@RepBoebert @FreedomWorks “1 in 41 Coloradans are currently contagious with coronavirus,” he added. “And to those who are attending large gatherings, including Representative-Elect Boebert, it is my sincere hope that you are among the lucky ones. May the odds be ever in your favor.
https://t.co/QOklDINT9f",[],2021-07-08 21:14:59
124,TinaTmm9294,Colorado,1861,766,71663,4,"@RepBoebert @FreedomWorks “1 in 41 Coloradans are currently contagious with coronavirus,” he added. “And to those who are attending large gatherings, including Representative-Elect Boebert, it is my sincere hope that you are among the lucky ones. May the odds be ever in your favor.
https://t.co/QOklDINT9f",[],2021-07-08 21:11:42
125,TinaTmm9294,Colorado,1861,766,71663,2,"@RepBoebert “1 in 41 Coloradans are currently contagious with coronavirus,” he added. “And to those who are attending large gatherings, including Representative-Elect Boebert, it is my sincere hope that you are among the lucky ones. May the odds be ever in your favor.
https://t.co/QOklDINT9f",[],2021-07-08 17:50:02
126,TinaTmm9294,Colorado,1861,766,71663,2,"@RepBoebert “1 in 41 Coloradans are currently contagious with coronavirus,” he added. “And to those who are attending large gatherings, including Representative-Elect Boebert, it is my sincere hope that you are among the lucky ones. May the odds be ever in your favor.
https://t.co/QOklDINT9f",[],2021-07-08 17:41:19
127,zmBritish,"Lusaka, Zambia",400,5476,2708,0,"Due to restrictions on gatherings imposed by the Zambian authorities and in the interests and safety of our test takers in light of Coronavirus (COVID-19), we have decided to suspend July Exams. We hope to be able to update test-takers on any potential new test dates soon. https://t.co/6fsu10BXBH",[],2021-07-08 15:16:11
128,kuantancurls,Scotland ,689,1555,155705,2,"@BBCNewsnight @TheBMA @CNagpaul Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB","['Coronavirus', 'CloseTheBordersNow']",2021-07-08 23:56:38
129,Marianhouk,Ramallah,8334,8448,287776,1,"As a result: ""The [Israeli] coronavirus cabinet decided Wednesday that all passengers arriving in Israel will 
be required to go into quarantine, even if they have been vaccinated in Israel, until they receive a negative COVID-19 test taken upon arrival.""",[],2021-07-08 23:28:27
130,AndrewVAD,Norwich,1829,1441,78128,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 23:24:52
131,shoreboy1961,"Elkton, MD",5438,5212,324916,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 23:19:06
132,Gina_Alcera,Philippines,99,81,12971,0,"481st day into general community quarantine with some restrictions: 36.4°C body temperature, 99% SpO2, 83 BPM pulse (6:20 AM)

#TemperatureTwiceDaily to detect #fever , symptom of #COVID19 #coronavirus 

#CircadianRhythm 
https://t.co/hejTsqvxwo","['TemperatureTwiceDaily', 'fever', 'COVID19', 'coronavirus', 'CircadianRhythm']",2021-07-08 23:12:41
133,BgoAddy,"Bendigo, Victoria, Australia",983,11541,61285,0,"There is one new coronavirus case in Victoria. It is hotel quarantine and is the first recorded COVID-19 case for the state in three days after Wednedsay and Thursday saw zero cases.
Link: https://t.co/YPE9m5ZhUK",[],2021-07-08 22:40:55
134,sandychilton,"Texas, USA",2372,1964,7105,1,"When children show genuine interest in something, no matter how little it may seem, take time to acknowledge their curiosity. Talk with them about it. This helps promote curiosity and builds important life skills. #LearningAtHome #Covid19 https://t.co/jnTEUHV06i",[],2021-07-08 22:36:35
135,KerryAnnSmith1,"South Australia, Australia",2435,1369,327909,5,"State premiers and territory leaders will also consider vaccinations for fly-in, fly-out workers after outbreaks in mining staff at Friday's meeting.

#auspol #covid19 #coronavirus  https://t.co/mRb7kcGjvF",[],2021-07-08 22:36:11
136,SamuelHFletcher,"Keighley, West Yorkshire 🇬🇧",1601,659,24673,0,"The ultimate guide to all the latest Covid travel rules

https://t.co/J5ydDYVwa0

Sent via @updayUK",[],2021-07-08 21:57:28
137,Jeanniewmd,Glasgow,1969,923,11366,25,"Hadn’t realised this, for arrivals into Scotland you have to use a specific Test company for Amber list arrivals £170 cost! England allows you to choose any private provider, many of whom have discounts with holiday providers!! Shocking!! https://t.co/FbDzI9ozZO https://t.co/p0fSdJBSLt",[],2021-07-08 21:31:59
138,OconnellProf,"Melbourne, Australia",487,449,846,5,"State premiers and territory leaders will also consider vaccinations for fly-in, fly-out workers after outbreaks in mining staff at Friday's meeting.

#auspol #covid19 #coronavirus  https://t.co/mRb7kcGjvF",[],2021-07-08 21:30:52
139,theage,"Melbourne, Australia",1217,901971,129155,5,"State premiers and territory leaders will also consider vaccinations for fly-in, fly-out workers after outbreaks in mining staff at Friday's meeting.

#auspol #covid19 #coronavirus  https://t.co/mRb7kcGjvF","['auspol', 'covid19', 'coronavirus']",2021-07-08 21:26:00
140,yellowjennyrose,England,2412,623,17888,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 21:25:05
141,d_r_wilkie,"Scotland, United Kingdom",530,397,26822,25,"Hadn’t realised this, for arrivals into Scotland you have to use a specific Test company for Amber list arrivals £170 cost! England allows you to choose any private provider, many of whom have discounts with holiday providers!! Shocking!! https://t.co/FbDzI9ozZO https://t.co/p0fSdJBSLt",[],2021-07-08 21:23:39
142,davidle12600270,"Toronto, Ontario",100,5,1162,0,"Open US-Canada border for driving fully vaccinated families @stevenchase @POTUS @JustinTrudeau #reopentheborder  not just business. Families have crowded airports/flight, &gt;4 #Covid tests, 14d quarantine for unvax kids, unpredictable border officials UNFAIR https://t.co/mNQf3NLKBp","['reopentheborder', 'Covid']",2021-07-08 21:14:09
143,mishellcapri,"West Virginia, USA",4545,3171,37428,408,"If you’re fully vaccinated and have been exposed to someone with known or suspected #COVID19, you don’t need to get tested or quarantine as long as you don’t develop symptoms.  
 
More guidance for fully vaccinated people: https://t.co/R5PvHlqx3P. https://t.co/iceXitQbp9",['COVID19'],2021-07-08 21:06:00
144,yannodrog,"Scotland, United Kingdom",644,367,5253,25,"Hadn’t realised this, for arrivals into Scotland you have to use a specific Test company for Amber list arrivals £170 cost! England allows you to choose any private provider, many of whom have discounts with holiday providers!! Shocking!! https://t.co/FbDzI9ozZO https://t.co/p0fSdJBSLt",[],2021-07-08 20:54:33
145,GeziWoman,City of London,4988,3660,154831,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 20:50:42
146,miguel_alemania,"Hannover, Deutschland",555,281,31138,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 20:49:04
147,me_for_earth,Berlin,3223,1151,115807,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 20:47:43
148,DaveDemocracy,"North West, England",962,2928,142814,0,"@stokes_the_fire @margarance wouldnt take much to be stricter than this:

https://t.co/oHT5dSZ2cg",[],2021-07-08 20:45:47
149,All_left_behind,"Teesside, North East",4975,3690,69175,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 20:41:43
150,ajmurison,"Newmilns, Scotland",1347,890,33609,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 20:27:46
151,art_iculate,utopia,3513,1381,99335,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 20:21:44
152,CitImmCanada,Canada,246,549654,126954,0,"@luthra_ananya Hi. For questions regarding COVID-19 and isolating, please visit the Public Health Canada website: https://t.co/heC38Xy7iL. Learn more about new restrictions for travel to Canada and additional testing and quarantine requirements here: https://t.co/0eVVRZcV75.",[],2021-07-08 20:09:13
153,halfeatenmind,"Seven Kings, Ilford, Essex",4329,3720,90965,0,"The ultimate guide to all the latest Covid travel rules

https://t.co/PQnwj3lhJO

Sent via @updayUK",[],2021-07-08 19:45:49
154,GelderJgelly, Uk,1307,1413,57436,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 19:34:46
155,airjibeer,"Stuttgart, Bad Cannstatt",1261,1380,130882,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 19:30:18
156,1Summertime2,Herethereandeverywhere,1860,690,112166,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 19:29:25
157,LaGasparin,Blue Planet ,1148,1164,26142,13,"@NicolaSturgeon Please keep restrictions.

Close borders. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow
https://t.co/27PXdYXvmB",[],2021-07-08 19:26:05
158,PartyPo66450422,"Hamilton, Ontario",124,115,4566,2,"It is important to quarantine if you have any symptoms of COVID-19, even if they are mild. 
More: https://t.co/gmlzudk8K7 https://t.co/m8R76deqPS",[],2021-07-08 19:11:01
159,EastDulwichMum,London SE22,5002,3057,63132,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 18:51:12
160,cityofhamilton,"Hamilton, Ontario, Canada",61,87317,28983,2,"It is important to quarantine if you have any symptoms of COVID-19, even if they are mild. 
More: https://t.co/gmlzudk8K7 https://t.co/m8R76deqPS",[],2021-07-08 18:46:03
161,RoyTindle,London,1053,710,95043,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 18:38:51
162,david_colquhoun,UCL London,2903,15850,181159,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 18:33:28
163,shelleypetersen,"London, England",1838,13338,79041,0,Contains a contact form for an interview with the BBC!- Amber list quarantine for fully vaccinated to end on 19 July https://t.co/do39YJtI0H #Health #FDA #coronavirus #COVID19 #Immunology via @BBCNews @BBC_HaveYourSay @BBCWorld,"['Health', 'FDA', 'coronavirus', 'COVID19', 'Immunology']",2021-07-08 18:30:15
164,AJBlackston,"Washington, DC",1699,1844,334284,0,Covid-19: Amber list quarantine for fully vaccinated to end on 19 July https://t.co/vCV9xdqocz  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet,"['TodaysMedicalUpdate', 'Medicine', 'Health', 'Patients', 'NHS', 'FMRevolution', 'Today', 'Insurance', 'Pharmaceutical', 'Biotech', 'COVID19', 'Coronavirus', 'Doctor', 'Policy', 'Vaccine', 'MedTech']",2021-07-08 18:05:04
165,NHSaaa,Ayrshire,382,17142,19897,0,"Before planning travel, or getting ready to travel, you should check the latest updates on the country or area you’re travelling to.

Remember a holiday abroad is not a holiday from COVID-19.

https://t.co/DlSVOHPX2c https://t.co/mB7sQyKOXU",[],2021-07-08 18:01:05
166,Elizabe98990443,"Yorkshire and The Humber, Engl",5760,5236,51925,98,"@GabrielScally @Airisaiia @DrMikeRyan @WHO @naomigrimley Scotland must close every border. 

Quarantine everyone coming in from overseas and England.

Keep everyone here indoors for three weeks. End transmission. 

Look to New Zealand, not the psychopaths in Westminster.

#Coronavirus
#CloseTheBordersNow

https://t.co/27PXdYXvmB",[],2021-07-08 17:25:02
167,lensfocus,"Whitby, Ontario, Canada",25,100,23291,0,"@CPHO_Canada @JustinTrudeau #CoronaVirus #CoVid19 @fordnation @celliottability @epdevilla @pattyhajdu MP Says ‘Important People’ Shouldn’t Need to Quarantine Under COVID Rules
https://t.co/NuJ0QzgmGx https://t.co/oTXAtY6gXm","['CoronaVirus', 'CoVid19']",2021-07-08 17:18:06
