,username,retweets,likes,text,hashtags,time
2275,SSalud_mx,14,46,"¡La #Vacunación contra #COVID19 continúa! 

¿Tienes 18 años o más? Regístrate en ➡️ https://t.co/6LKEEH9v6d

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/HtKPBLihVI","['Vacunación', 'COVID19', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-11 12:00:00
2276,SSalud_mx,11,35,"#MeCuidoPorAmor a mí y a mi familia.

Refuerza las medidas de higiene y evita contagios de COVID-19.

✅ #SuSanaDistancia
✅ #LavadoDeManos frecuente
✅ #UsoDeCubrebocas

Infórmate en ➡️ https://t.co/8eu3lX8QXh https://t.co/KtKCwRV1Mc","['MeCuidoPorAmor', 'SuSanaDistancia', 'LavadoDeManos', 'UsoDeCubrebocas']",2021-07-11 11:30:00
2277,SSalud_mx,12,32,"11 de julio | Día Mundial de la #Población

Conoce más en ➡️ https://t.co/3QKvTPyEFQ

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/1YhV20gXGZ","['Población', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-11 11:00:01
2278,SSalud_mx,20,54,"Si tienes entre 40 y 49 años, regístrate en ➡️ https://t.co/6LKEEGRUeF 

¡Es tu momento de recibir la #Vacuna contra #COVID19! 

Continúa con las medidas de higiene e infórmate en fuentes oficiales. 

#MeCuido #PorAmorALaVida https://t.co/j2WEVB6Ml3","['Vacuna', 'COVID19', 'MeCuido', 'PorAmorALaVida']",2021-07-11 03:30:00
2279,SSalud_mx,7,27,"Tú haces la diferencia. #DonaSangre #SalvaVidas 

Conoce más en ➡️ https://t.co/pSbJHcA7y5 

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/tVLi8edC6d","['DonaSangre', 'SalvaVidas', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-11 02:30:00
2280,SSalud_mx,8,43,"La #Vacunación contra #COVID19 sigue. 

Si tienes entre 30 y 39 años de edad, regístrate en ➡️ https://t.co/6LKEEGRUeF 

Continúa con las medidas de higiene e infórmate en fuentes oficiales. 

#MeCuido #PorAmorALaVida https://t.co/qZp8WODzDc","['Vacunación', 'COVID19', 'MeCuido', 'PorAmorALaVida']",2021-07-11 01:30:00
2281,SSalud_mx,4,17,"Premio Nacional de Acción Voluntaria y Solidaria 2021

¡Participa en alguna de las categorías!

✅ Grupal
✅ Individual
✅ Juvenil

Consulta las bases en ➡️ https://t.co/JA0dbgLFmI

#PNAVS2021 https://t.co/WpBQG0WDeY",['PNAVS2021'],2021-07-11 01:00:00
2282,SSalud_mx,8,36,"#MeCuidoPorAmor a mis hijas e hijos.

Refuerza las medidas de higiene y evita contagios de COVID-19.

✅ #SuSanaDistancia
✅ #LavadoDeManos frecuente
✅ #UsoDeCubrebocas

Infórmate en ➡️ https://t.co/8eu3lX8QXh https://t.co/RxeS2RMsOS","['MeCuidoPorAmor', 'SuSanaDistancia', 'LavadoDeManos', 'UsoDeCubrebocas']",2021-07-10 23:30:00
2283,SSalud_mx,90,277,"#ComunicadoSalud 

México rebasa 50 millones de #Vacunas aplicadas contra #COVID19

➡️ https://t.co/YaqXEDdI4B https://t.co/jMsacaxwth","['ComunicadoSalud', 'Vacunas', 'COVID19']",2021-07-10 23:14:19
2284,SSalud_mx,4,29,"Para una #AlimentaciónSaludable consume frutas y verduras.

Adopta hábitos saludables e incluye #ProductosNaturales en tu dieta.

➡️ https://t.co/5dlPCsyp1J

La epidemia continúa, mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/fncllT6zJj","['AlimentaciónSaludable', 'ProductosNaturales', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-10 23:00:00
2285,SSalud_mx,33,68,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 10 de julio de 2021

➡️ https://t.co/L4iO41ovIp https://t.co/F9hoIy6ga8",['COVID19'],2021-07-10 22:19:07
2286,SSalud_mx,13,28,"La #Vacunación contra #COVID19 sigue. 

Si tienes entre 40 y 49 años de edad, regístrate en ➡️ https://t.co/6LKEEGRUeF 

Continúa con las medidas de higiene e infórmate en fuentes oficiales. 

#MeCuido #PorAmorALaVida https://t.co/dXqkOwfQ5b","['Vacunación', 'COVID19', 'MeCuido', 'PorAmorALaVida']",2021-07-10 21:30:00
2287,SSalud_mx,4,15,"¡#EvitaElDengue!

Corta frecuentemente el pasto y desyerba los alrededores de tu casa.

➡️ https://t.co/6gkw5XuduK

La epidemia continúa, mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/lIOYJomcFS","['EvitaElDengue', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-10 21:00:00
2288,SSalud_mx,3,16,"Tú haces la diferencia. #DonaSangre #SalvaVidas 

Conoce más en ➡️ https://t.co/pSbJHcRIpD 

La epidemia continúa, mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/9970im04eE","['DonaSangre', 'SalvaVidas', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-10 20:30:00
2289,SSalud_mx,23,51,"¡El Certificado de Vacunación COVID-19 ya está disponible!

Ten a la mano tu CURP y sigue las indicaciones en ➡️ https://t.co/9h6QEmYDRf

La epidemia continúa, mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/QcSIJu9fiM","['UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-10 20:00:00
2290,SSalud_mx,10,25,"Si tienes entre 30 y 39 años de edad, ¡llegó el momento de vacunarte! 

Regístrate en ➡️ https://t.co/6LKEEH9v6d 

Continúa con las medidas de higiene e infórmate en fuentes oficiales. 

#MeCuido #PorAmorALaVida https://t.co/7D40JnfW70","['MeCuido', 'PorAmorALaVida']",2021-07-10 19:30:00
2291,SSalud_mx,3,14,"Premio Nacional de Acción Voluntaria y Solidaria 2021

¡Participa en alguna de las categorías!

✅ Grupal
✅ Individual
✅ Juvenil

Consulta las bases en ➡️ https://t.co/JA0dbh3gLi

#PNAVS2021 https://t.co/wqD4hPacnF",['PNAVS2021'],2021-07-10 19:00:01
2292,SSalud_mx,21,58,"¡Oye tú, si tú! Si tienes 18 años o más, llegó el momento de vacunarte contra #COVID19. 

Regístrate en ➡️ https://t.co/6LKEEH9v6d

Continúa con las #MedidasSanitarias.

Y si no encuentras tu #CURP, ¡revisa tu credencial de elector! 😉

#MeCuido #PorAmorALaVida https://t.co/fWTmSNnHqM","['COVID19', 'MedidasSanitarias', 'CURP', 'MeCuido', 'PorAmorALaVida']",2021-07-10 18:00:01
2293,SSalud_mx,8,29,"#MeCuidoPorAmor a mi persona.

Refuerza las medidas de higiene y evita contagios de COVID-19.

✅ #SuSanaDistancia
✅ #LavadoDeManos frecuente
✅ #UsoDeCubrebocas

Infórmate en ➡️ https://t.co/8eu3lWRfyH https://t.co/mFjJ4aOAgt","['MeCuidoPorAmor', 'SuSanaDistancia', 'LavadoDeManos', 'UsoDeCubrebocas']",2021-07-10 17:30:00
2294,SSalud_mx,3,25,"Para una #AlimentaciónSaludable consume frutas y verduras.

Adopta hábitos saludables e incluye #ProductosNaturales en tu dieta.

➡️ https://t.co/5dlPCsPZTh

La epidemia continúa, mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/Gh01nmKyQp","['AlimentaciónSaludable', 'ProductosNaturales', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-10 17:00:02
2295,SSalud_mx,9,25,"¿Tienes entre 40 y 49 años de edad? ¡Es el momento de #Vacunarte contra #COVID19! 

Regístrate en ➡️ https://t.co/6LKEEH9v6d 

Continúa con las medidas de higiene e infórmate en fuentes oficiales. 

#MeCuido #PorAmorALaVida https://t.co/z1YmdatMXE","['Vacunarte', 'COVID19', 'MeCuido', 'PorAmorALaVida']",2021-07-10 15:30:00
2296,SSalud_mx,42,131,"Esta semana México recibió más de seis millones de #Vacunas envasadas contra #COVID19

➡️ https://t.co/TJi9S4tPEn https://t.co/wt2DRxz2M8","['Vacunas', 'COVID19']",2021-07-10 15:11:53
2297,SSalud_mx,5,16,"¡#EvitaElDengue!

Mantén tu casa limpia y ordenada.

➡️ https://t.co/6gkw5XcC6a

La epidemia continúa, mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/oSqPEyPJGg","['EvitaElDengue', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-10 15:00:01
2298,SSalud_mx,6,24,"Tú haces la diferencia. #DonaSangre #SalvaVidas 

Conoce más en ➡️ https://t.co/pSbJHcRIpD 

La epidemia continúa, mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/aGTAsEuG73","['DonaSangre', 'SalvaVidas', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-10 14:30:00
2299,SSalud_mx,18,83,"Miles de personas en el mundo están haciendo posible la llegada de #Vacunas. En México, personal del @AICM_mx, supervisión, seguridad, carga y aduanas hacen historia y, desde el 23 de diciembre del 2020, apoyan en los desembarques de millones de dosis. ¡Gracias! https://t.co/DgUbpiD1DG",['Vacunas'],2021-07-10 14:29:19
2300,SSalud_mx,63,174,"Con el embarque de este sábado, México suma seis millones 46 mil 390 biológicos recibidos solo esta semana de #PfizerBioNTech, #CanSino, #AstraZeneca y #Sinovac. La mejor vacuna es cuidarnos mutuamente. https://t.co/s1UppSix3d","['PfizerBioNTech', 'CanSino', 'AstraZeneca', 'Sinovac']",2021-07-10 14:11:07
2301,SSalud_mx,19,48,"Obtén tu Certificado de Vacunación COVID-19 en ➡️ https://t.co/9h6QEmH2sF

Ten a la mano tu CURP y sigue las indicaciones.

La epidemia continúa, mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/9ff7puwzNW","['UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-10 14:00:00
2302,SSalud_mx,34,130,Hasta hoy se han recibido 90 embarques en 104 vuelos. La suma de #Vacunas recibidas envasadas y envasadas en nuestro país hacen un total de 66 millones 685 mil 285 biológicos disponibles para todas las personas mayores de 18 años. #VacunaSeguraYEficaz https://t.co/88TR23blB7,"['Vacunas', 'VacunaSeguraYEficaz']",2021-07-10 13:45:12
2303,SSalud_mx,23,77,"En #Querétaro, en la planta Drugmex, se han envasado cuatro millones 911 mil 460 dosis de @CansinoBio, y en #Edomex en el laboratorio Liomont otros seis millones 131 mil 400 biológicos de #AstraZeneca, lo que hace un total de 11 millones 042 mil 860 vacunas envasadas en el país. https://t.co/sLDYgCn1ZQ","['Querétaro', 'Edomex', 'AstraZeneca']",2021-07-10 13:34:29
2304,SSalud_mx,65,216,"México ha recibido 55 millones 642 mil 425 #Vacunas envasadas de @pfizer, #AstraZeneca, #Sinovac, Centro Nacional de Investigación de Epidemiología y Microbiología Gamaleya, #CanSino y de Johnson &amp; Johnson que contribuyen al avance del #PlanNacionalDeVacunación. https://t.co/TiqATrwh0q","['Vacunas', 'AstraZeneca', 'Sinovac', 'CanSino', 'PlanNacionalDeVacunación']",2021-07-10 13:34:25
2305,SSalud_mx,18,46,"¡La #Vacunación contra #COVID19 continúa! 

Si tienes entre 30 y 39 años de edad, regístrate en ➡️ https://t.co/6LKEEGRUeF 

Continúa con las medidas de higiene e infórmate en fuentes oficiales. 

#MeCuido #PorAmorALaVida https://t.co/bLliy8iIbB","['Vacunación', 'COVID19', 'MeCuido', 'PorAmorALaVida']",2021-07-10 13:30:00
2306,SSalud_mx,9,23,"Premio Nacional de Acción Voluntaria y Solidaria 2021

La categoría Juvenil es para quienes tengan de 18 a 29 años y participen en acciones voluntarias para fomentar y promover labores humanitarias que impacten en la comunidad.

¡Infórmate!

➡️ https://t.co/JA0dbgLFmI

#PNAVS2021 https://t.co/35KBdfCJHy",['PNAVS2021'],2021-07-10 13:00:01
2307,SSalud_mx,151,356,"Este sábado en punto de las 6:48 h, arribó al @AICM_mx el décimo cuarto embarque de #Sinovac con un millón de #Vacunas envasadas contra el virus #SARSCoV2. El conjunto con los anteriores embarques de este laboratorio hace un total de 12 millones de dosis. https://t.co/wXJRtft5Lu","['Sinovac', 'Vacunas', 'SARSCoV2']",2021-07-10 12:58:40
2308,SSalud_mx,13,39,"¡La #Vacunación contra #COVID19 continúa! 

¿Tienes 18 años o más? Regístrate en ➡️ https://t.co/6LKEEGRUeF

#MeCuido #PorAmorALaVida https://t.co/MWHud5wtV1","['Vacunación', 'COVID19', 'MeCuido', 'PorAmorALaVida']",2021-07-10 12:00:01
2309,SSalud_mx,7,31,"#MeCuidoPorAmor a mi novio.

Refuerza las medidas de higiene y evita contagios de COVID-19.

✅ #SuSanaDistancia
✅ #LavadoDeManos frecuente
✅ #UsoDeCubrebocas

Infórmate en ➡️ https://t.co/8eu3lX8QXh https://t.co/StR6KGV4SG","['MeCuidoPorAmor', 'SuSanaDistancia', 'LavadoDeManos', 'UsoDeCubrebocas']",2021-07-10 11:30:00
2310,SSalud_mx,11,34,"Para una #AlimentaciónSaludable consume frutas y verduras.

Adopta hábitos saludables e incluye #ProductosNaturales en tu dieta.

➡️ https://t.co/5dlPCsPZTh

La epidemia continúa, mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/zgJDJKjPrX","['AlimentaciónSaludable', 'ProductosNaturales', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-10 11:00:01
2311,SSalud_mx,28,83,"Si tienes 18 años o más, llegó el momento de vacunarte contra #COVID19 

Regístrate en ➡️ https://t.co/6LKEEH9v6d

Y si no conoces tu #CURP, ¡revisa tu credencial de elector! 😉

#MeCuido #PorAmorALaVida https://t.co/VqTcI1YZGC","['COVID19', 'CURP', 'MeCuido', 'PorAmorALaVida']",2021-07-10 04:00:00
2312,SSalud_mx,12,35,"#MeCuidoPorAmor a mi familia.

Refuerza las #MedidasSanitarias y evita contagios de COVID-19.

✅ #SuSanaDistancia
✅ #LavadoDeManos frecuente
✅ #UsoDeCubrebocas

Infórmate en ➡️ https://t.co/8eu3lWRfyH https://t.co/xVcZ01CGEb","['MeCuidoPorAmor', 'MedidasSanitarias', 'SuSanaDistancia', 'LavadoDeManos', 'UsoDeCubrebocas']",2021-07-10 03:30:00
